Time,x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec)
3180 ,-6454.35033,-997.914143,-1307.789395,1.785458,-6.425053,-3.926237
3181 ,-6452.557124,-1004.346517,-1311.725345,1.794177,-6.423702,-3.924465
3182 ,-6450.755185,-1010.777534,-1315.659515,1.802894,-6.422342,-3.922688
3183 ,-6448.944517,-1017.207185,-1319.591901,1.811609,-6.420973,-3.920906
3184 ,-6447.125121,-1023.635462,-1323.522498,1.82032,-6.419595,-3.919119
3185 ,-6445.297,-1030.062356,-1327.4513,1.82903,-6.418209,-3.917326
3186 ,-6443.460157,-1036.487858,-1331.378301,1.837737,-6.416814,-3.915528
3187 ,-6441.614594,-1042.911961,-1335.303497,1.846441,-6.415411,-3.913725
3188 ,-6439.760314,-1049.334654,-1339.226882,1.855143,-6.413999,-3.911916
3189 ,-6437.897319,-1055.755929,-1343.14845,1.863843,-6.412578,-3.910102
3190 ,-6436.025611,-1062.175778,-1347.068198,1.87254,-6.411148,-3.908283
3191 ,-6434.145194,-1068.594192,-1350.986118,1.881234,-6.40971,-3.906458
3192 ,-6432.256069,-1075.011163,-1354.902206,1.889926,-6.408263,-3.904628
3193 ,-6430.35824,-1081.42668,-1358.816456,1.898615,-6.406807,-3.902793
3194 ,-6428.451709,-1087.840737,-1362.728864,1.907301,-6.405343,-3.900953
3195 ,-6426.536478,-1094.253324,-1366.639424,1.915985,-6.40387,-3.899107
3196 ,-6424.61255,-1100.664433,-1370.54813,1.924667,-6.402389,-3.897256
3197 ,-6422.679928,-1107.074054,-1374.454978,1.933346,-6.400899,-3.895399
3198 ,-6420.738615,-1113.48218,-1378.359962,1.942022,-6.3994,-3.893538
3199 ,-6418.788612,-1119.888802,-1382.263076,1.950695,-6.397892,-3.891671
3200 ,-6416.829923,-1126.29391,-1386.164316,1.959366,-6.396376,-3.889799
3201 ,-6414.862551,-1132.697497,-1390.063676,1.968034,-6.394851,-3.887921
3202 ,-6412.886497,-1139.099553,-1393.961151,1.9767,-6.393318,-3.886039
3203 ,-6410.901766,-1145.50007,-1397.856735,1.985363,-6.391776,-3.884151
3204 ,-6408.908358,-1151.89904,-1401.750424,1.994023,-6.390225,-3.882258
3205 ,-6406.906278,-1158.296453,-1405.642212,2.00268,-6.388666,-3.880359
3206 ,-6404.895527,-1164.692301,-1409.532094,2.011335,-6.387098,-3.878455
3207 ,-6402.87611,-1171.086575,-1413.420064,2.019987,-6.385521,-3.876546
3208 ,-6400.848027,-1177.479268,-1417.306117,2.028636,-6.383936,-3.874632
3209 ,-6398.811283,-1183.870369,-1421.190248,2.037282,-6.382342,-3.872713
3210 ,-6396.765879,-1190.259871,-1425.072452,2.045926,-6.380739,-3.870788
3211 ,-6394.711819,-1196.647764,-1428.952723,2.054567,-6.379128,-3.868858
3212 ,-6392.649106,-1203.034041,-1432.831057,2.063205,-6.377508,-3.866923
3213 ,-6390.577741,-1209.418692,-1436.707447,2.07184,-6.37588,-3.864982
3214 ,-6388.497729,-1215.801709,-1440.581889,2.080473,-6.374243,-3.863036
3215 ,-6386.409072,-1222.183084,-1444.454377,2.089102,-6.372597,-3.861085
3216 ,-6384.311772,-1228.562807,-1448.324907,2.097729,-6.370943,-3.859129
3217 ,-6382.205833,-1234.94087,-1452.193472,2.106353,-6.36928,-3.857168
3218 ,-6380.091258,-1241.317265,-1456.060068,2.114974,-6.367609,-3.855201
3219 ,-6377.968048,-1247.691982,-1459.92469,2.123592,-6.365929,-3.853229
3220 ,-6375.836208,-1254.065013,-1463.787331,2.132208,-6.36424,-3.851252
3221 ,-6373.69574,-1260.43635,-1467.647988,2.14082,-6.362543,-3.84927
3222 ,-6371.546647,-1266.805984,-1471.506654,2.149429,-6.360837,-3.847282
3223 ,-6369.388932,-1273.173907,-1475.363325,2.158036,-6.359122,-3.845289
3224 ,-6367.222598,-1279.540109,-1479.217995,2.16664,-6.357399,-3.843292
3225 ,-6365.047648,-1285.904582,-1483.070659,2.17524,-6.355668,-3.841288
3226 ,-6362.864085,-1292.267317,-1486.921312,2.183838,-6.353927,-3.83928
3227 ,-6360.671911,-1298.628307,-1490.769949,2.192433,-6.352179,-3.837266
3228 ,-6358.47113,-1304.987542,-1494.616564,2.201025,-6.350421,-3.835248
3229 ,-6356.261745,-1311.345013,-1498.461152,2.209613,-6.348655,-3.833224
3230 ,-6354.043758,-1317.700713,-1502.303708,2.218199,-6.346881,-3.831194
3231 ,-6351.817174,-1324.054632,-1506.144226,2.226782,-6.345097,-3.82916
3232 ,-6349.581994,-1330.406762,-1509.982703,2.235362,-6.343306,-3.827121
3233 ,-6347.338222,-1336.757095,-1513.819131,2.243938,-6.341505,-3.825076
3234 ,-6345.08586,-1343.105621,-1517.653507,2.252512,-6.339696,-3.823026
3235 ,-6342.824913,-1349.452333,-1521.485825,2.261082,-6.337879,-3.820971
3236 ,-6340.555383,-1355.797221,-1525.316079,2.26965,-6.336053,-3.81891
3237 ,-6338.277273,-1362.140277,-1529.144265,2.278214,-6.334218,-3.816845
3238 ,-6335.990586,-1368.481493,-1532.970378,2.286776,-6.332375,-3.814774
3239 ,-6333.695325,-1374.820859,-1536.794411,2.295334,-6.330523,-3.812699
3240 ,-6331.391494,-1381.158368,-1540.616361,2.303889,-6.328663,-3.810618
3241 ,-6329.079095,-1387.49401,-1544.436221,2.312441,-6.326794,-3.808531
3242 ,-6326.758132,-1393.827778,-1548.253987,2.32099,-6.324917,-3.80644
3243 ,-6324.428608,-1400.159663,-1552.069654,2.329535,-6.323031,-3.804344
3244 ,-6322.090526,-1406.489655,-1555.883216,2.338078,-6.321137,-3.802242
3245 ,-6319.743889,-1412.817747,-1559.694668,2.346617,-6.319233,-3.800135
3246 ,-6317.388701,-1419.14393,-1563.504004,2.355153,-6.317322,-3.798023
3247 ,-6315.024964,-1425.468196,-1567.311221,2.363686,-6.315402,-3.795906
3248 ,-6312.652682,-1431.790535,-1571.116313,2.372216,-6.313473,-3.793784
3249 ,-6310.271858,-1438.110939,-1574.919274,2.380742,-6.311536,-3.791657
3250 ,-6307.882495,-1444.429401,-1578.720099,2.389265,-6.30959,-3.789524
3251 ,-6305.484597,-1450.74591,-1582.518783,2.397785,-6.307636,-3.787387
3252 ,-6303.078167,-1457.06046,-1586.315322,2.406302,-6.305673,-3.785244
3253 ,-6300.663208,-1463.37304,-1590.109709,2.414815,-6.303702,-3.783096
3254 ,-6298.239723,-1469.683643,-1593.90194,2.423326,-6.301722,-3.780943
3255 ,-6295.807715,-1475.99226,-1597.69201,2.431833,-6.299734,-3.778785
3256 ,-6293.367189,-1482.298883,-1601.479913,2.440336,-6.297737,-3.776622
3257 ,-6290.918147,-1488.603503,-1605.265645,2.448836,-6.295732,-3.774453
3258 ,-6288.460592,-1494.906111,-1609.049199,2.457333,-6.293718,-3.77228
3259 ,-6285.994529,-1501.2067,-1612.830572,2.465827,-6.291696,-3.770101
3260 ,-6283.51996,-1507.50526,-1616.609758,2.474317,-6.289665,-3.767918
3261 ,-6281.036888,-1513.801783,-1620.386752,2.482804,-6.287625,-3.765729
3262 ,-6278.545317,-1520.09626,-1624.161548,2.491287,-6.285577,-3.763535
3263 ,-6276.045251,-1526.388683,-1627.934142,2.499767,-6.283521,-3.761336
3264 ,-6273.536693,-1532.679044,-1631.704529,2.508244,-6.281456,-3.759132
3265 ,-6271.019646,-1538.967334,-1635.472703,2.516717,-6.279383,-3.756923
3266 ,-6268.494114,-1545.253544,-1639.238659,2.525187,-6.277301,-3.754708
3267 ,-6265.960099,-1551.537666,-1643.002392,2.533654,-6.275211,-3.752489
3268 ,-6263.417606,-1557.819692,-1646.763898,2.542117,-6.273112,-3.750265
3269 ,-6260.866639,-1564.099613,-1650.52317,2.550576,-6.271005,-3.748035
3270 ,-6258.307199,-1570.37742,-1654.280205,2.559032,-6.268889,-3.7458
3271 ,-6255.739292,-1576.653105,-1658.034996,2.567485,-6.266765,-3.743561
3272 ,-6253.16292,-1582.92666,-1661.787539,2.575934,-6.264632,-3.741316
3273 ,-6250.578087,-1589.198075,-1665.537828,2.584379,-6.262491,-3.739066
3274 ,-6247.984796,-1595.467344,-1669.28586,2.592822,-6.260341,-3.736811
3275 ,-6245.383051,-1601.734456,-1673.031627,2.60126,-6.258183,-3.734551
3276 ,-6242.772856,-1607.999404,-1676.775126,2.609695,-6.256017,-3.732286
3277 ,-6240.154214,-1614.262179,-1680.516351,2.618127,-6.253842,-3.730016
3278 ,-6237.527128,-1620.522773,-1684.255298,2.626554,-6.251658,-3.727741
3279 ,-6234.891603,-1626.781178,-1687.991961,2.634979,-6.249466,-3.725461
3280 ,-6232.247642,-1633.037384,-1691.726334,2.6434,-6.247266,-3.723176
3281 ,-6229.595247,-1639.291383,-1695.458414,2.651817,-6.245057,-3.720885
3282 ,-6226.934424,-1645.543167,-1699.188195,2.66023,-6.24284,-3.71859
3283 ,-6224.265175,-1651.792728,-1702.915672,2.66864,-6.240614,-3.71629
3284 ,-6221.587505,-1658.040056,-1706.64084,2.677047,-6.23838,-3.713984
3285 ,-6218.901416,-1664.285144,-1710.363694,2.685449,-6.236138,-3.711674
3286 ,-6216.206913,-1670.527984,-1714.084228,2.693848,-6.233887,-3.709358
3287 ,-6213.503999,-1676.768566,-1717.802438,2.702244,-6.231627,-3.707038
3288 ,-6210.792678,-1683.006882,-1721.518319,2.710635,-6.22936,-3.704712
3289 ,-6208.072953,-1689.242924,-1725.231866,2.719023,-6.227083,-3.702382
3290 ,-6205.344829,-1695.476683,-1728.943073,2.727408,-6.224799,-3.700046
3291 ,-6202.608309,-1701.708151,-1732.651936,2.735788,-6.222506,-3.697706
3292 ,-6199.863396,-1707.93732,-1736.35845,2.744165,-6.220204,-3.69536
3293 ,-6197.110094,-1714.164181,-1740.062609,2.752538,-6.217895,-3.69301
3294 ,-6194.348408,-1720.388726,-1743.764409,2.760908,-6.215576,-3.690654
3295 ,-6191.57834,-1726.610946,-1747.463845,2.769273,-6.21325,-3.688294
3296 ,-6188.799895,-1732.830833,-1751.160911,2.777635,-6.210915,-3.685928
3297 ,-6186.013077,-1739.048378,-1754.855602,2.785993,-6.208571,-3.683557
3298 ,-6183.217889,-1745.263573,-1758.547914,2.794348,-6.206219,-3.681182
3299 ,-6180.414334,-1751.47641,-1762.237842,2.802698,-6.203859,-3.678801
3300 ,-6177.602418,-1757.68688,-1765.92538,2.811045,-6.20149,-3.676416
3301 ,-6174.782143,-1763.894976,-1769.610523,2.819388,-6.199113,-3.674025
3302 ,-6171.953514,-1770.100687,-1773.293267,2.827727,-6.196728,-3.67163
3303 ,-6169.116534,-1776.304007,-1776.973607,2.836062,-6.194334,-3.669229
3304 ,-6166.271207,-1782.504927,-1780.651538,2.844394,-6.191932,-3.666824
3305 ,-6163.417537,-1788.703437,-1784.327053,2.852721,-6.189522,-3.664414
3306 ,-6160.555528,-1794.899531,-1788.00015,2.861045,-6.187103,-3.661998
3307 ,-6157.685183,-1801.0932,-1791.670822,2.869365,-6.184676,-3.659578
3308 ,-6154.806508,-1807.284434,-1795.339065,2.87768,-6.18224,-3.657153
3309 ,-6151.919505,-1813.473227,-1799.004874,2.885992,-6.179796,-3.654722
3310 ,-6149.024178,-1819.659569,-1802.668243,2.8943,-6.177344,-3.652287
3311 ,-6146.120532,-1825.843452,-1806.329168,2.902605,-6.174883,-3.649847
3312 ,-6143.208571,-1832.024868,-1809.987644,2.910905,-6.172414,-3.647402
3313 ,-6140.288298,-1838.203808,-1813.643665,2.919201,-6.169937,-3.644952
3314 ,-6137.359717,-1844.380265,-1817.297228,2.927493,-6.167452,-3.642497
3315 ,-6134.422832,-1850.554229,-1820.948326,2.935781,-6.164958,-3.640037
3316 ,-6131.477648,-1856.725692,-1824.596956,2.944066,-6.162455,-3.637572
3317 ,-6128.524168,-1862.894647,-1828.243112,2.952346,-6.159945,-3.635103
3318 ,-6125.562396,-1869.061084,-1831.886788,2.960622,-6.157426,-3.632628
3319 ,-6122.592337,-1875.224996,-1835.527981,2.968894,-6.154899,-3.630148
3320 ,-6119.613994,-1881.386374,-1839.166685,2.977163,-6.152363,-3.627664
3321 ,-6116.627371,-1887.545209,-1842.802896,2.985427,-6.149819,-3.625174
3322 ,-6113.632473,-1893.701494,-1846.436608,2.993687,-6.147267,-3.62268
3323 ,-6110.629304,-1899.85522,-1850.067816,3.001943,-6.144706,-3.620181
3324 ,-6107.617867,-1906.006379,-1853.696516,3.010195,-6.142138,-3.617677
3325 ,-6104.598166,-1912.154963,-1857.322703,3.018443,-6.13956,-3.615168
3326 ,-6101.570207,-1918.300962,-1860.946371,3.026686,-6.136975,-3.612654
3327 ,-6098.533992,-1924.444369,-1864.567516,3.034926,-6.134381,-3.610135
3328 ,-6095.489527,-1930.585176,-1868.186133,3.043162,-6.131779,-3.607611
3329 ,-6092.436815,-1936.723374,-1871.802217,3.051393,-6.129169,-3.605083
3330 ,-6089.37586,-1942.858955,-1875.415763,3.05962,-6.126551,-3.602549
3331 ,-6086.306666,-1948.991911,-1879.026767,3.067843,-6.123924,-3.600011
3332 ,-6083.229239,-1955.122233,-1882.635222,3.076062,-6.121289,-3.597467
3333 ,-6080.143581,-1961.249913,-1886.241126,3.084277,-6.118645,-3.594919
3334 ,-6077.049697,-1967.374943,-1889.844471,3.092488,-6.115994,-3.592366
3335 ,-6073.947591,-1973.497315,-1893.445255,3.100694,-6.113334,-3.589809
3336 ,-6070.837268,-1979.61702,-1897.043471,3.108896,-6.110666,-3.587246
3337 ,-6067.718732,-1985.73405,-1900.639115,3.117094,-6.107989,-3.584678
3338 ,-6064.591986,-1991.848397,-1904.232182,3.125288,-6.105304,-3.582106
3339 ,-6061.457036,-1997.960052,-1907.822668,3.133477,-6.102611,-3.579529
3340 ,-6058.313885,-2004.069007,-1911.410566,3.141662,-6.09991,-3.576946
3341 ,-6055.162537,-2010.175254,-1914.995874,3.149843,-6.097201,-3.574359
3342 ,-6052.002998,-2016.278785,-1918.578584,3.15802,-6.094483,-3.571768
3343 ,-6048.835271,-2022.379592,-1922.158694,3.166192,-6.091757,-3.569171
3344 ,-6045.65936,-2028.477666,-1925.736197,3.17436,-6.089023,-3.566569
3345 ,-6042.475271,-2034.572998,-1929.31109,3.182524,-6.086281,-3.563963
3346 ,-6039.283006,-2040.665582,-1932.883367,3.190683,-6.08353,-3.561352
3347 ,-6036.082571,-2046.755408,-1936.453023,3.198838,-6.080772,-3.558736
3348 ,-6032.87397,-2052.842468,-1940.020054,3.206989,-6.078005,-3.556115
3349 ,-6029.657208,-2058.926755,-1943.584454,3.215136,-6.075229,-3.55349
3350 ,-6026.432287,-2065.008259,-1947.146219,3.223278,-6.072446,-3.550859
3351 ,-6023.199214,-2071.086973,-1950.705345,3.231415,-6.069654,-3.548224
3352 ,-6019.957992,-2077.162888,-1954.261826,3.239548,-6.066855,-3.545584
3353 ,-6016.708626,-2083.235997,-1957.815657,3.247677,-6.064047,-3.542939
3354 ,-6013.451121,-2089.30629,-1961.366833,3.255802,-6.06123,-3.54029
3355 ,-6010.185479,-2095.373761,-1964.915351,3.263922,-6.058406,-3.537635
3356 ,-6006.911707,-2101.4384,-1968.461204,3.272037,-6.055573,-3.534976
3357 ,-6003.629809,-2107.500199,-1972.004389,3.280148,-6.052733,-3.532312
3358 ,-6000.339788,-2113.559151,-1975.5449,3.288255,-6.049884,-3.529643
3359 ,-5997.04165,-2119.615246,-1979.082733,3.296357,-6.047027,-3.52697
3360 ,-5993.735399,-2125.668478,-1982.617882,3.304455,-6.044161,-3.524291
3361 ,-5990.421039,-2131.718837,-1986.150344,3.312548,-6.041288,-3.521608
3362 ,-5987.098575,-2137.766316,-1989.680113,3.320637,-6.038406,-3.51892
3363 ,-5983.768011,-2143.810906,-1993.207184,3.328721,-6.035516,-3.516228
3364 ,-5980.429353,-2149.852599,-1996.731553,3.336801,-6.032619,-3.51353
3365 ,-5977.082603,-2155.891388,-2000.253215,3.344876,-6.029712,-3.510828
3366 ,-5973.727768,-2161.927263,-2003.772165,3.352947,-6.026798,-3.508121
3367 ,-5970.364852,-2167.960217,-2007.288398,3.361013,-6.023876,-3.505409
3368 ,-5966.993858,-2173.990241,-2010.801911,3.369074,-6.020945,-3.502693
3369 ,-5963.614792,-2180.017328,-2014.312696,3.377131,-6.018007,-3.499972
3370 ,-5960.227659,-2186.041469,-2017.820751,3.385184,-6.01506,-3.497246
3371 ,-5956.832463,-2192.062656,-2021.326071,3.393232,-6.012105,-3.494515
3372 ,-5953.429208,-2198.080882,-2024.82865,3.401275,-6.009142,-3.49178
3373 ,-5950.017899,-2204.096137,-2028.328484,3.409313,-6.006171,-3.48904
3374 ,-5946.598541,-2210.108414,-2031.825568,3.417347,-6.003192,-3.486295
3375 ,-5943.171138,-2216.117704,-2035.319897,3.425376,-6.000204,-3.483545
3376 ,-5939.735695,-2222.124,-2038.811467,3.433401,-5.997209,-3.480791
3377 ,-5936.292217,-2228.127293,-2042.300273,3.441421,-5.994205,-3.478032
3378 ,-5932.840709,-2234.127576,-2045.78631,3.449436,-5.991194,-3.475268
3379 ,-5929.381175,-2240.12484,-2049.269574,3.457447,-5.988174,-3.4725
3380 ,-5925.913619,-2246.119077,-2052.750059,3.465453,-5.985146,-3.469727
3381 ,-5922.438047,-2252.110279,-2056.227762,3.473454,-5.98211,-3.466949
3382 ,-5918.954463,-2258.098437,-2059.702677,3.48145,-5.979066,-3.464167
3383 ,-5915.462872,-2264.083545,-2063.174799,3.489442,-5.976014,-3.461379
3384 ,-5911.963279,-2270.065593,-2066.644125,3.497429,-5.972954,-3.458588
3385 ,-5908.455688,-2276.044574,-2070.110648,3.505412,-5.969886,-3.455791
3386 ,-5904.940105,-2282.02048,-2073.574365,3.513389,-5.96681,-3.45299
3387 ,-5901.416533,-2287.993301,-2077.035272,3.521362,-5.963725,-3.450184
3388 ,-5897.884978,-2293.963032,-2080.493362,3.52933,-5.960633,-3.447373
3389 ,-5894.345445,-2299.929662,-2083.948631,3.537293,-5.957532,-3.444558
3390 ,-5890.797938,-2305.893185,-2087.401076,3.545251,-5.954424,-3.441738
3391 ,-5887.242462,-2311.853593,-2090.850691,3.553205,-5.951307,-3.438914
3392 ,-5883.679022,-2317.810876,-2094.297471,3.561154,-5.948183,-3.436084
3393 ,-5880.107624,-2323.765028,-2097.741412,3.569097,-5.94505,-3.43325
3394 ,-5876.52827,-2329.716039,-2101.182509,3.577036,-5.94191,-3.430412
3395 ,-5872.940968,-2335.663903,-2104.620758,3.584971,-5.938761,-3.427569
3396 ,-5869.34572,-2341.60861,-2108.056153,3.5929,-5.935604,-3.424721
3397 ,-5865.742534,-2347.550154,-2111.488691,3.600824,-5.93244,-3.421868
3398 ,-5862.131412,-2353.488526,-2114.918366,3.608744,-5.929267,-3.419011
3399 ,-5858.51236,-2359.423717,-2118.345174,3.616659,-5.926086,-3.41615
3400 ,-5854.885384,-2365.355721,-2121.76911,3.624568,-5.922897,-3.413283
3401 ,-5851.250487,-2371.284528,-2125.19017,3.632473,-5.919701,-3.410412
3402 ,-5847.607675,-2377.210132,-2128.608348,3.640373,-5.916496,-3.407537
3403 ,-5843.956953,-2383.132523,-2132.023642,3.648268,-5.913283,-3.404657
3404 ,-5840.298326,-2389.051694,-2135.436044,3.656158,-5.910063,-3.401772
3405 ,-5836.631799,-2394.967637,-2138.845552,3.664043,-5.906834,-3.398882
3406 ,-5832.957376,-2400.880344,-2142.252161,3.671923,-5.903597,-3.395988
3407 ,-5829.275063,-2406.789807,-2145.655865,3.679798,-5.900353,-3.39309
3408 ,-5825.584864,-2412.696018,-2149.056661,3.687668,-5.8971,-3.390187
3409 ,-5821.886786,-2418.598969,-2152.454543,3.695533,-5.893839,-3.387279
3410 ,-5818.180832,-2424.498652,-2155.849507,3.703393,-5.890571,-3.384366
3411 ,-5814.467008,-2430.395059,-2159.241549,3.711248,-5.887294,-3.381449
3412 ,-5810.745319,-2436.288182,-2162.630664,3.719098,-5.88401,-3.378528
3413 ,-5807.015769,-2442.178013,-2166.016847,3.726943,-5.880718,-3.375602
3414 ,-5803.278365,-2448.064544,-2169.400093,3.734783,-5.877417,-3.372671
3415 ,-5799.53311,-2453.947767,-2172.780399,3.742618,-5.874109,-3.369736
3416 ,-5795.780011,-2459.827675,-2176.157759,3.750448,-5.870793,-3.366796
3417 ,-5792.019071,-2465.704259,-2179.53217,3.758273,-5.867469,-3.363852
3418 ,-5788.250297,-2471.577512,-2182.903625,3.766092,-5.864137,-3.360903
3419 ,-5784.473694,-2477.447424,-2186.272122,3.773906,-5.860797,-3.357949
3420 ,-5780.689266,-2483.31399,-2189.637654,3.781716,-5.857449,-3.354991
3421 ,-5776.897018,-2489.1772,-2193.000219,3.78952,-5.854093,-3.352029
3422 ,-5773.096957,-2495.037047,-2196.359811,3.797319,-5.850729,-3.349062
3423 ,-5769.289086,-2500.893522,-2199.716425,3.805113,-5.847358,-3.34609
3424 ,-5765.473411,-2506.746618,-2203.070057,3.812902,-5.843978,-3.343114
3425 ,-5761.649938,-2512.596328,-2206.420703,3.820685,-5.840591,-3.340133
3426 ,-5757.818671,-2518.442642,-2209.768358,3.828463,-5.837196,-3.337148
3427 ,-5753.979616,-2524.285553,-2213.113017,3.836237,-5.833792,-3.334158
3428 ,-5750.132778,-2530.125054,-2216.454677,3.844005,-5.830381,-3.331164
3429 ,-5746.278162,-2535.961136,-2219.793332,3.851767,-5.826962,-3.328165
3430 ,-5742.415774,-2541.793792,-2223.128977,3.859525,-5.823536,-3.325162
3431 ,-5738.545618,-2547.623013,-2226.461609,3.867277,-5.820101,-3.322154
3432 ,-5734.6677,-2553.448792,-2229.791223,3.875024,-5.816659,-3.319142
3433 ,-5730.782025,-2559.271121,-2233.117814,3.882766,-5.813208,-3.316125
3434 ,-5726.888598,-2565.089992,-2236.441379,3.890502,-5.80975,-3.313104
3435 ,-5722.987425,-2570.905397,-2239.761911,3.898234,-5.806284,-3.310078
3436 ,-5719.078511,-2576.717329,-2243.079407,3.905959,-5.80281,-3.307048
3437 ,-5715.161862,-2582.525779,-2246.393863,3.91368,-5.799328,-3.304014
3438 ,-5711.237482,-2588.330739,-2249.705274,3.921395,-5.795839,-3.300974
3439 ,-5707.305376,-2594.132202,-2253.013635,3.929105,-5.792341,-3.297931
3440 ,-5703.365551,-2599.930161,-2256.318942,3.93681,-5.788836,-3.294883
3441 ,-5699.418012,-2605.724606,-2259.62119,3.944509,-5.785323,-3.29183
3442 ,-5695.462764,-2611.515531,-2262.920376,3.952203,-5.781802,-3.288773
3443 ,-5691.499812,-2617.302927,-2266.216494,3.959892,-5.778274,-3.285712
3444 ,-5687.529162,-2623.086786,-2269.50954,3.967575,-5.774737,-3.282646
3445 ,-5683.550819,-2628.867102,-2272.799509,3.975253,-5.771193,-3.279576
3446 ,-5679.564788,-2634.643866,-2276.086398,3.982925,-5.767641,-3.276501
3447 ,-5675.571075,-2640.41707,-2279.370201,3.990592,-5.764081,-3.273422
3448 ,-5671.569686,-2646.186706,-2282.650915,3.998254,-5.760513,-3.270338
3449 ,-5667.560625,-2651.952767,-2285.928535,4.00591,-5.756938,-3.26725
3450 ,-5663.543899,-2657.715245,-2289.203056,4.013561,-5.753355,-3.264157
3451 ,-5659.519512,-2663.474132,-2292.474473,4.021206,-5.749764,-3.26106
3452 ,-5655.48747,-2669.22942,-2295.742784,4.028846,-5.746165,-3.257959
3453 ,-5651.447779,-2674.981102,-2299.007982,4.03648,-5.742559,-3.254853
3454 ,-5647.400444,-2680.729169,-2302.270065,4.044109,-5.738944,-3.251743
3455 ,-5643.34547,-2686.473615,-2305.529026,4.051733,-5.735323,-3.248629
3456 ,-5639.282864,-2692.214431,-2308.784862,4.059351,-5.731693,-3.24551
3457 ,-5635.21263,-2697.951609,-2312.037569,4.066963,-5.728055,-3.242386
3458 ,-5631.134774,-2703.685142,-2315.287142,4.07457,-5.72441,-3.239259
3459 ,-5627.049302,-2709.415022,-2318.533576,4.082171,-5.720757,-3.236127
3460 ,-5622.956219,-2715.141242,-2321.776868,4.089767,-5.717097,-3.23299
3461 ,-5618.855531,-2720.863793,-2325.017012,4.097357,-5.713428,-3.229849
3462 ,-5614.747243,-2726.582668,-2328.254005,4.104942,-5.709752,-3.226704
3463 ,-5610.631361,-2732.297858,-2331.487843,4.112521,-5.706068,-3.223555
3464 ,-5606.50789,-2738.009358,-2334.718519,4.120095,-5.702377,-3.220401
